t,x,y,z,Ox,Oy,Oz,q0,q1,q2,q3,vx, vy, vz, T_trans, T_rot, U_gr, U_em, E, q_norm
3.098500000e+01,-8.009854453e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.284031411e+00,0.000000000e+00,6.959995660e-01,0.000000000e+00,-7.180422022e-01,0.000000000e+00,4.642015706e-02,0.000000000e+00,-0.000000000e+00,4.309661962e-06,1.723864785e-06,0.000000000e+00,-4.997570611e-05,-4.394217936e-05,1.000000000e+00
3.098600000e+01,-7.963410860e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.292853139e+00,0.000000000e+00,6.993268926e-01,0.000000000e+00,-7.148019986e-01,0.000000000e+00,4.646426570e-02,0.000000000e+00,-0.000000000e+00,4.317855974e-06,1.727142389e-06,0.000000000e+00,-4.998802605e-05,-4.394302769e-05,1.000000000e+00
3.098700000e+01,-7.916931453e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.298356405e+00,0.000000000e+00,7.026416831e-01,0.000000000e+00,-7.115438603e-01,0.000000000e+00,4.649178203e-02,0.000000000e+00,-0.000000000e+00,4.322971592e-06,1.729188637e-06,0.000000000e+00,-4.999603756e-05,-4.394387733e-05,1.000000000e+00
3.098800000e+01,-7.870432830e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.300538946e+00,0.000000000e+00,7.059426551e-01,0.000000000e+00,-7.082689938e-01,0.000000000e+00,4.650269473e-02,0.000000000e+00,-0.000000000e+00,4.325001234e-06,1.730000494e-06,0.000000000e+00,-4.999972941e-05,-4.394472768e-05,1.000000000e+00
3.098900000e+01,-7.823931599e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.299399970e+00,0.000000000e+00,7.092285478e-01,0.000000000e+00,-7.049786287e-01,0.000000000e+00,4.649699985e-02,0.000000000e+00,-0.000000000e+00,4.323941990e-06,1.729576796e-06,0.000000000e+00,-4.999909691e-05,-4.394557812e-05,1.000000000e+00
3.099000000e+01,-7.777444365e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.294940161e+00,0.000000000e+00,7.124981222e-01,0.000000000e+00,-7.016740168e-01,0.000000000e+00,4.647470081e-02,0.000000000e+00,-0.000000000e+00,4.319795630e-06,1.727918252e-06,0.000000000e+00,-4.999414194e-05,-4.394642806e-05,1.000000000e+00
3.099100000e+01,-7.730987729e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.287161674e+00,0.000000000e+00,7.157501624e-01,0.000000000e+00,-6.983564312e-01,0.000000000e+00,4.643580837e-02,0.000000000e+00,-0.000000000e+00,4.312568598e-06,1.725027439e-06,0.000000000e+00,-4.998487291e-05,-4.394727687e-05,1.000000000e+00
3.099200000e+01,-7.684578274e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.276068135e+00,0.000000000e+00,7.189834759e-01,0.000000000e+00,-6.950271659e-01,0.000000000e+00,4.638034067e-02,0.000000000e+00,-0.000000000e+00,4.302272002e-06,1.720908801e-06,0.000000000e+00,-4.997130476e-05,-4.394812396e-05,1.000000000e+00
3.099300000e+01,-7.638232564e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.261664636e+00,0.000000000e+00,7.221968946e-01,0.000000000e+00,-6.916875346e-01,0.000000000e+00,4.630832318e-02,0.000000000e+00,-0.000000000e+00,4.288921591e-06,1.715568636e-06,0.000000000e+00,-4.995345895e-05,-4.394896872e-05,1.000000000e+00
3.099400000e+01,-7.591967133e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.243957731e+00,0.000000000e+00,7.253892751e-01,0.000000000e+00,-6.883388697e-01,0.000000000e+00,4.621978866e-02,0.000000000e+00,-0.000000000e+00,4.272537727e-06,1.709015091e-06,0.000000000e+00,-4.993136337e-05,-4.394981056e-05,1.000000000e+00
3.099500000e+01,-7.545798479e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.222955429e+00,0.000000000e+00,7.285594998e-01,0.000000000e+00,-6.849825218e-01,0.000000000e+00,4.611477715e-02,0.000000000e+00,-0.000000000e+00,4.253145342e-06,1.701258137e-06,0.000000000e+00,-4.990505235e-05,-4.395064887e-05,1.000000000e+00
3.099600000e+01,-7.499743056e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.198667185e+00,0.000000000e+00,7.317064770e-01,0.000000000e+00,-6.816198585e-01,0.000000000e+00,4.599333592e-02,0.000000000e+00,-0.000000000e+00,4.230773899e-06,1.692309560e-06,0.000000000e+00,-4.987456653e-05,-4.395148307e-05,1.000000000e+00
3.099700000e+01,-7.453817266e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.171103889e+00,0.000000000e+00,7.348291417e-01,0.000000000e+00,-6.782522632e-01,0.000000000e+00,4.585551945e-02,0.000000000e+00,-0.000000000e+00,4.205457327e-06,1.682182931e-06,0.000000000e+00,-4.983995284e-05,-4.395231258e-05,1.000000000e+00
3.099800000e+01,-7.408037455e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.140277858e+00,0.000000000e+00,7.379264557e-01,0.000000000e+00,-6.748811347e-01,0.000000000e+00,4.570138929e-02,0.000000000e+00,-0.000000000e+00,4.177233966e-06,1.670893586e-06,0.000000000e+00,-4.980126437e-05,-4.395313682e-05,1.000000000e+00
3.099900000e+01,-7.362419902e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.106202819e+00,0.000000000e+00,7.409974087e-01,0.000000000e+00,-6.715078855e-01,0.000000000e+00,4.553101410e-02,0.000000000e+00,-0.000000000e+00,4.146146489e-06,1.658458596e-06,0.000000000e+00,-4.975856031e-05,-4.395395522e-05,1.000000000e+00
3.100000000e+01,-7.316980816e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.068893899e+00,0.000000000e+00,7.440410180e-01,0.000000000e+00,-6.681339413e-01,0.000000000e+00,4.534446950e-02,0.000000000e+00,-0.000000000e+00,4.112241828e-06,1.644896731e-06,0.000000000e+00,-4.971190578e-05,-4.395476723e-05,1.000000000e+00
3.100100000e+01,-7.271736326e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.028367605e+00,0.000000000e+00,7.470563294e-01,0.000000000e+00,-6.647607395e-01,0.000000000e+00,4.514183802e-02,0.000000000e+00,-0.000000000e+00,4.075571081e-06,1.630228432e-06,0.000000000e+00,-4.966137179e-05,-4.395557228e-05,1.000000000e+00
3.100200000e+01,-7.226702473e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.984641811e+00,0.000000000e+00,7.500424168e-01,0.000000000e+00,-6.613897286e-01,0.000000000e+00,4.492320905e-02,0.000000000e+00,-0.000000000e+00,4.036189423e-06,1.614475769e-06,0.000000000e+00,-4.960703504e-05,-4.395636985e-05,1.000000000e+00
3.100300000e+01,-7.181895208e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.937735737e+00,0.000000000e+00,7.529983832e-01,0.000000000e+00,-6.580223666e-01,0.000000000e+00,4.468867868e-02,0.000000000e+00,-0.000000000e+00,3.994156005e-06,1.597662402e-06,0.000000000e+00,-4.954897781e-05,-4.395715941e-05,1.000000000e+00
3.100400000e+01,-7.137330382e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.887669932e+00,0.000000000e+00,7.559233605e-01,0.000000000e+00,-6.546601202e-01,0.000000000e+00,4.443834966e-02,0.000000000e+00,-0.000000000e+00,3.949533841e-06,1.579813536e-06,0.000000000e+00,-4.948728781e-05,-4.395794043e-05,1.000000000e+00
3.100500000e+01,-7.093023739e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.834466251e+00,0.000000000e+00,7.588165097e-01,0.000000000e+00,-6.513044638e-01,0.000000000e+00,4.417233125e-02,0.000000000e+00,-0.000000000e+00,3.902389697e-06,1.560955879e-06,0.000000000e+00,-4.942205800e-05,-4.395871242e-05,1.000000000e+00
3.100600000e+01,-7.048990911e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.778147835e+00,0.000000000e+00,7.616770211e-01,0.000000000e+00,-6.479568778e-01,0.000000000e+00,4.389073917e-02,0.000000000e+00,-0.000000000e+00,3.852793970e-06,1.541117588e-06,0.000000000e+00,-4.935338645e-05,-4.395947489e-05,1.000000000e+00
3.100700000e+01,-7.005247411e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.718739087e+00,0.000000000e+00,7.645041141e-01,0.000000000e+00,-6.446188483e-01,0.000000000e+00,4.359369543e-02,0.000000000e+00,-0.000000000e+00,3.800820563e-06,1.520328225e-06,0.000000000e+00,-4.928137615e-05,-4.396022736e-05,1.000000000e+00
3.100800000e+01,-6.961808628e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.656265649e+00,0.000000000e+00,7.672970375e-01,0.000000000e+00,-6.412918651e-01,0.000000000e+00,4.328132825e-02,0.000000000e+00,-0.000000000e+00,3.746546749e-06,1.498618700e-06,0.000000000e+00,-4.920613483e-05,-4.396096938e-05,1.000000000e+00
3.100900000e+01,-6.918689818e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.590754378e+00,0.000000000e+00,7.700550694e-01,0.000000000e+00,-6.379774213e-01,0.000000000e+00,4.295377189e-02,0.000000000e+00,-0.000000000e+00,3.690053039e-06,1.476021216e-06,0.000000000e+00,-4.912777474e-05,-4.396170049e-05,1.000000000e+00
3.101000000e+01,-6.875906100e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.522233317e+00,0.000000000e+00,7.727775171e-01,0.000000000e+00,-6.346770116e-01,0.000000000e+00,4.261116658e-02,0.000000000e+00,-0.000000000e+00,3.631423035e-06,1.452569214e-06,0.000000000e+00,-4.904641252e-05,-4.396242027e-05,1.000000000e+00
3.101100000e+01,-6.833472452e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.450731672e+00,0.000000000e+00,7.754637170e-01,0.000000000e+00,-6.313921314e-01,0.000000000e+00,4.225365836e-02,0.000000000e+00,-0.000000000e+00,3.570743290e-06,1.428297316e-06,0.000000000e+00,-4.896216891e-05,-4.396312831e-05,1.000000000e+00
3.101200000e+01,-6.791403701e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.376279784e+00,0.000000000e+00,7.781130343e-01,0.000000000e+00,-6.281242758e-01,0.000000000e+00,4.188139892e-02,0.000000000e+00,-0.000000000e+00,3.508103151e-06,1.403241261e-06,0.000000000e+00,-4.887516862e-05,-4.396382420e-05,1.000000000e+00
3.101300000e+01,-6.749714519e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.298909101e+00,0.000000000e+00,7.807248629e-01,0.000000000e+00,-6.248749382e-01,0.000000000e+00,4.149454551e-02,0.000000000e+00,-0.000000000e+00,3.443594614e-06,1.377437845e-06,0.000000000e+00,-4.878554005e-05,-4.396450759e-05,1.000000000e+00
3.101400000e+01,-6.708419420e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.218652148e+00,0.000000000e+00,7.832986253e-01,0.000000000e+00,-6.216456094e-01,0.000000000e+00,4.109326074e-02,0.000000000e+00,-0.000000000e+00,3.377312156e-06,1.350924863e-06,0.000000000e+00,-4.869341512e-05,-4.396517810e-05,1.000000000e+00
3.101500000e+01,-6.667532752e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.135542498e+00,0.000000000e+00,7.858337720e-01,0.000000000e+00,-6.184377760e-01,0.000000000e+00,4.067771249e-02,0.000000000e+00,-0.000000000e+00,3.309352587e-06,1.323741035e-06,0.000000000e+00,-4.859892903e-05,-4.396583541e-05,1.000000000e+00
3.101600000e+01,-6.627068692e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,8.049614747e+00,0.000000000e+00,7.883297814e-01,0.000000000e+00,-6.152529202e-01,0.000000000e+00,4.024807373e-02,0.000000000e+00,-0.000000000e+00,3.239814879e-06,1.295925951e-06,0.000000000e+00,-4.850222001e-05,-4.396647918e-05,1.000000000e+00
3.101700000e+01,-6.587041242e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.960904476e+00,0.000000000e+00,7.907861594e-01,0.000000000e+00,-6.120925177e-01,0.000000000e+00,3.980452238e-02,0.000000000e+00,-0.000000000e+00,3.168800004e-06,1.267520002e-06,0.000000000e+00,-4.840342912e-05,-4.396710912e-05,1.000000000e+00
3.101800000e+01,-6.547464224e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.869448230e+00,0.000000000e+00,7.932024388e-01,0.000000000e+00,-6.089580372e-01,0.000000000e+00,3.934724115e-02,0.000000000e+00,-0.000000000e+00,3.096410772e-06,1.238564309e-06,0.000000000e+00,-4.830270002e-05,-4.396772494e-05,1.000000000e+00
3.101900000e+01,-6.508351274e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.775283477e+00,0.000000000e+00,7.955781793e-01,0.000000000e+00,-6.058509393e-01,0.000000000e+00,3.887641739e-02,0.000000000e+00,-0.000000000e+00,3.022751658e-06,1.209100663e-06,0.000000000e+00,-4.820017872e-05,-4.396832640e-05,1.000000000e+00
3.102000000e+01,-6.469715839e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.678448588e+00,0.000000000e+00,7.979129665e-01,0.000000000e+00,-6.027726752e-01,0.000000000e+00,3.839224294e-02,0.000000000e+00,-0.000000000e+00,2.947928636e-06,1.179171455e-06,0.000000000e+00,-4.809601334e-05,-4.396891325e-05,1.000000000e+00
3.102100000e+01,-6.431571173e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.578982798e+00,0.000000000e+00,8.002064116e-01,0.000000000e+00,-5.997246858e-01,0.000000000e+00,3.789491399e-02,0.000000000e+00,-0.000000000e+00,2.872049013e-06,1.148819605e-06,0.000000000e+00,-4.799035388e-05,-4.396948526e-05,1.000000000e+00
3.102200000e+01,-6.393930330e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.476926179e+00,0.000000000e+00,8.024581512e-01,0.000000000e+00,-5.967084008e-01,0.000000000e+00,3.738463089e-02,0.000000000e+00,-0.000000000e+00,2.795221254e-06,1.118088502e-06,0.000000000e+00,-4.788335201e-05,-4.397004226e-05,1.000000000e+00
3.102300000e+01,-6.356806161e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.372319605e+00,0.000000000e+00,8.046678460e-01,0.000000000e+00,-5.937252375e-01,0.000000000e+00,3.686159803e-02,0.000000000e+00,-0.000000000e+00,2.717554818e-06,1.087021927e-06,0.000000000e+00,-4.777516079e-05,-4.397058405e-05,1.000000000e+00
3.102400000e+01,-6.320211314e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.265204729e+00,0.000000000e+00,8.068351810e-01,0.000000000e+00,-5.907765996e-01,0.000000000e+00,3.632602364e-02,0.000000000e+00,-0.000000000e+00,2.639159987e-06,1.055663995e-06,0.000000000e+00,-4.766593447e-05,-4.397111049e-05,1.000000000e+00
3.102500000e+01,-6.284158224e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.155623942e+00,0.000000000e+00,8.089598643e-01,0.000000000e+00,-5.878638771e-01,0.000000000e+00,3.577811971e-02,0.000000000e+00,-0.000000000e+00,2.560147700e-06,1.024059080e-06,0.000000000e+00,-4.755582822e-05,-4.397162144e-05,1.000000000e+00
3.102600000e+01,-6.248659113e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.043620350e+00,0.000000000e+00,8.110416266e-01,0.000000000e+00,-5.849884442e-01,0.000000000e+00,3.521810175e-02,0.000000000e+00,-0.000000000e+00,2.480629382e-06,9.922517528e-07,0.000000000e+00,-4.744499794e-05,-4.397211680e-05,1.000000000e+00
3.102700000e+01,-6.213725985e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.929237743e+00,0.000000000e+00,8.130802208e-01,0.000000000e+00,-5.821516594e-01,0.000000000e+00,3.464618871e-02,0.000000000e+00,-0.000000000e+00,2.400716785e-06,9.602867138e-07,0.000000000e+00,-4.733359998e-05,-4.397259648e-05,1.000000000e+00
3.102800000e+01,-6.179370626e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.812520558e+00,0.000000000e+00,8.150754209e-01,0.000000000e+00,-5.793548638e-01,0.000000000e+00,3.406260279e-02,0.000000000e+00,-0.000000000e+00,2.320521817e-06,9.282087270e-07,0.000000000e+00,-4.722179095e-05,-4.397306040e-05,1.000000000e+00
3.102900000e+01,-6.145604596e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.693513858e+00,0.000000000e+00,8.170270215e-01,0.000000000e+00,-5.765993809e-01,0.000000000e+00,3.346756929e-02,0.000000000e+00,-0.000000000e+00,2.240156388e-06,8.960625554e-07,0.000000000e+00,-4.710972748e-05,-4.397350854e-05,1.000000000e+00
3.103000000e+01,-6.112439227e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.572263299e+00,0.000000000e+00,8.189348372e-01,0.000000000e+00,-5.738865153e-01,0.000000000e+00,3.286131649e-02,0.000000000e+00,-0.000000000e+00,2.159732243e-06,8.638928973e-07,0.000000000e+00,-4.699756600e-05,-4.397394086e-05,1.000000000e+00
3.103100000e+01,-6.079885626e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.448815098e+00,0.000000000e+00,8.207987014e-01,0.000000000e+00,-5.712175521e-01,0.000000000e+00,3.224407549e-02,0.000000000e+00,-0.000000000e+00,2.079360809e-06,8.317443235e-07,0.000000000e+00,-4.688546249e-05,-4.397435736e-05,1.000000000e+00
3.103200000e+01,-6.047954661e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.323216013e+00,0.000000000e+00,8.226184661e-01,0.000000000e+00,-5.685937558e-01,0.000000000e+00,3.161608006e-02,0.000000000e+00,-0.000000000e+00,1.999153037e-06,7.996612149e-07,0.000000000e+00,-4.677357233e-05,-4.397475808e-05,1.000000000e+00
3.103300000e+01,-6.016656971e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.195513304e+00,0.000000000e+00,8.243940009e-01,0.000000000e+00,-5.660163702e-01,0.000000000e+00,3.097756652e-02,0.000000000e+00,-0.000000000e+00,1.919219255e-06,7.676877020e-07,0.000000000e+00,-4.666205000e-05,-4.397514304e-05,1.000000000e+00
3.103400000e+01,-5.986002955e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.065754716e+00,0.000000000e+00,8.261251919e-01,0.000000000e+00,-5.634866167e-01,0.000000000e+00,3.032877358e-02,0.000000000e+00,-0.000000000e+00,1.839669014e-06,7.358676056e-07,0.000000000e+00,-4.655104894e-05,-4.397551232e-05,1.000000000e+00
3.103500000e+01,-5.956002770e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.933988448e+00,0.000000000e+00,8.278119416e-01,0.000000000e+00,-5.610056946e-01,0.000000000e+00,2.966994224e-02,0.000000000e+00,-0.000000000e+00,1.760610945e-06,7.042443779e-07,0.000000000e+00,-4.644072133e-05,-4.397586601e-05,1.000000000e+00
3.103600000e+01,-5.926666335e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.800263124e+00,0.000000000e+00,8.294541673e-01,0.000000000e+00,-5.585747796e-01,0.000000000e+00,2.900131562e-02,0.000000000e+00,-0.000000000e+00,1.682152615e-06,6.728610461e-07,0.000000000e+00,-4.633121787e-05,-4.397620420e-05,1.000000000e+00
3.103700000e+01,-5.898003323e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.664627774e+00,0.000000000e+00,8.310518010e-01,0.000000000e+00,-5.561950234e-01,0.000000000e+00,2.832313887e-02,0.000000000e+00,-0.000000000e+00,1.604400391e-06,6.417601563e-07,0.000000000e+00,-4.622268759e-05,-4.397652704e-05,1.000000000e+00
3.103800000e+01,-5.870023159e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.527131806e+00,0.000000000e+00,8.326047882e-01,0.000000000e+00,-5.538675533e-01,0.000000000e+00,2.763565903e-02,0.000000000e+00,-0.000000000e+00,1.527459300e-06,6.109837201e-07,0.000000000e+00,-4.611527769e-05,-4.397683467e-05,1.000000000e+00
3.103900000e+01,-5.842735023e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.387824984e+00,0.000000000e+00,8.341130873e-01,0.000000000e+00,-5.515934713e-01,0.000000000e+00,2.693912492e-02,0.000000000e+00,-0.000000000e+00,1.451432903e-06,5.805731611e-07,0.000000000e+00,-4.600913333e-05,-4.397712727e-05,1.000000000e+00
3.104000000e+01,-5.816147844e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.246757401e+00,0.000000000e+00,8.355766685e-01,0.000000000e+00,-5.493738536e-01,0.000000000e+00,2.623378700e-02,0.000000000e+00,-0.000000000e+00,1.376423161e-06,5.505692644e-07,0.000000000e+00,-4.590439744e-05,-4.397740501e-05,1.000000000e+00
3.104100000e+01,-5.790270299e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.103979462e+00,0.000000000e+00,8.369955135e-01,0.000000000e+00,-5.472097499e-01,0.000000000e+00,2.551989731e-02,0.000000000e+00,-0.000000000e+00,1.302530317e-06,5.210121269e-07,0.000000000e+00,-4.580121056e-05,-4.397766812e-05,1.000000000e+00
3.104200000e+01,-5.765110815e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.959541860e+00,0.000000000e+00,8.383696141e-01,0.000000000e+00,-5.451021833e-01,0.000000000e+00,2.479770930e-02,0.000000000e+00,-0.000000000e+00,1.229852773e-06,4.919411092e-07,0.000000000e+00,-4.569971070e-05,-4.397791682e-05,1.000000000e+00
3.104300000e+01,-5.740677562e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.813495556e+00,0.000000000e+00,8.396989719e-01,0.000000000e+00,-5.430521491e-01,0.000000000e+00,2.406747778e-02,0.000000000e+00,-0.000000000e+00,1.158486973e-06,4.633947893e-07,0.000000000e+00,-4.560003313e-05,-4.397815136e-05,1.000000000e+00
3.104400000e+01,-5.716978455e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.665891760e+00,0.000000000e+00,8.409835973e-01,0.000000000e+00,-5.410606149e-01,0.000000000e+00,2.332945880e-02,0.000000000e+00,-0.000000000e+00,1.088527296e-06,4.354109182e-07,0.000000000e+00,-4.550231023e-05,-4.397837202e-05,1.000000000e+00
3.104500000e+01,-5.694021154e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.516781909e+00,0.000000000e+00,8.422235089e-01,0.000000000e+00,-5.391285200e-01,0.000000000e+00,2.258390955e-02,0.000000000e+00,-0.000000000e+00,1.020065941e-06,4.080263763e-07,0.000000000e+00,-4.540667138e-05,-4.397857907e-05,1.000000000e+00
3.104600000e+01,-5.671813060e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.366217656e+00,0.000000000e+00,8.434187324e-01,0.000000000e+00,-5.372567746e-01,0.000000000e+00,2.183108828e-02,0.000000000e+00,-0.000000000e+00,9.531928308e-07,3.812771323e-07,0.000000000e+00,-4.531324278e-05,-4.397877282e-05,1.000000000e+00
3.104700000e+01,-5.650361315e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.214250843e+00,0.000000000e+00,8.445693001e-01,0.000000000e+00,-5.354462600e-01,0.000000000e+00,2.107125422e-02,0.000000000e+00,-0.000000000e+00,8.879955084e-07,3.551982034e-07,0.000000000e+00,-4.522214730e-05,-4.397895359e-05,1.000000000e+00
3.104800000e+01,-5.629672803e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.060933495e+00,0.000000000e+00,8.456752502e-01,0.000000000e+00,-5.336978275e-01,0.000000000e+00,2.030466748e-02,0.000000000e+00,-0.000000000e+00,8.245590426e-07,3.298236171e-07,0.000000000e+00,-4.513350439e-05,-4.397912173e-05,1.000000000e+00
3.104900000e+01,-5.609754144e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.906317798e+00,0.000000000e+00,8.467366261e-01,0.000000000e+00,-5.320122987e-01,0.000000000e+00,1.953158899e-02,0.000000000e+00,-0.000000000e+00,7.629659368e-07,3.051863747e-07,0.000000000e+00,-4.504742989e-05,-4.397927758e-05,1.000000000e+00
3.105000000e+01,-5.590611701e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.750456085e+00,0.000000000e+00,8.477534754e-01,0.000000000e+00,-5.303904647e-01,0.000000000e+00,1.875228042e-02,0.000000000e+00,-0.000000000e+00,7.032960422e-07,2.813184169e-07,0.000000000e+00,-4.496403597e-05,-4.397942151e-05,1.000000000e+00
3.105100000e+01,-5.572251573e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.593400825e+00,0.000000000e+00,8.487258494e-01,0.000000000e+00,-5.288330857e-01,0.000000000e+00,1.796700413e-02,0.000000000e+00,-0.000000000e+00,6.456264746e-07,2.582505898e-07,0.000000000e+00,-4.488343099e-05,-4.397955392e-05,1.000000000e+00
3.105200000e+01,-5.554679595e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.435204610e+00,0.000000000e+00,8.496538027e-01,0.000000000e+00,-5.273408912e-01,0.000000000e+00,1.717602305e-02,0.000000000e+00,-0.000000000e+00,5.900315356e-07,2.360126143e-07,0.000000000e+00,-4.480571935e-05,-4.397967520e-05,1.000000000e+00
3.105300000e+01,-5.537901340e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.275920139e+00,0.000000000e+00,8.505373921e-01,0.000000000e+00,-5.259145793e-01,0.000000000e+00,1.637960069e-02,0.000000000e+00,-0.000000000e+00,5.365826378e-07,2.146330551e-07,0.000000000e+00,-4.473100147e-05,-4.397978578e-05,1.000000000e+00
3.105400000e+01,-5.521922119e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,3.115600210e+00,0.000000000e+00,8.513766762e-01,0.000000000e+00,-5.245548162e-01,0.000000000e+00,1.557800105e-02,0.000000000e+00,-0.000000000e+00,4.853482335e-07,1.941392934e-07,0.000000000e+00,-4.465937359e-05,-4.397988607e-05,1.000000000e+00
3.105500000e+01,-5.506746976e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.954297711e+00,0.000000000e+00,8.521717148e-01,0.000000000e+00,-5.232622368e-01,0.000000000e+00,1.477148855e-02,0.000000000e+00,-0.000000000e+00,4.363937482e-07,1.745574993e-07,0.000000000e+00,-4.459092776e-05,-4.397997652e-05,1.000000000e+00
3.105600000e+01,-5.492380691e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.792065605e+00,0.000000000e+00,8.529225684e-01,0.000000000e+00,-5.220374434e-01,0.000000000e+00,1.396032802e-02,0.000000000e+00,-0.000000000e+00,3.897815171e-07,1.559126068e-07,0.000000000e+00,-4.452575170e-05,-4.398005758e-05,1.000000000e+00
3.105700000e+01,-5.478827781e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.628956926e+00,0.000000000e+00,8.536292973e-01,0.000000000e+00,-5.208810063e-01,0.000000000e+00,1.314478463e-02,0.000000000e+00,-0.000000000e+00,3.455707259e-07,1.382282904e-07,0.000000000e+00,-4.446392874e-05,-4.398012972e-05,1.000000000e+00
3.105800000e+01,-5.466092495e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.465024768e+00,0.000000000e+00,8.542919616e-01,0.000000000e+00,-5.197934631e-01,0.000000000e+00,1.232512384e-02,0.000000000e+00,-0.000000000e+00,3.038173553e-07,1.215269421e-07,0.000000000e+00,-4.440553773e-05,-4.398019343e-05,1.000000000e+00
3.105900000e+01,-5.454178817e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.300322278e+00,0.000000000e+00,8.549106202e-01,0.000000000e+00,-5.187753189e-01,0.000000000e+00,1.150161139e-02,0.000000000e+00,-0.000000000e+00,2.645741291e-07,1.058296517e-07,0.000000000e+00,-4.435065296e-05,-4.398024918e-05,1.000000000e+00
